policy_id,age,gender,start_date,deferral_years,initial_value,rider_type,has_death_benefit,death_benefit_type,has_beneficiary,me_fees,admin_fees,rider_fees,death_benefit_fees,total_fees,status
P04945,75,F,2023-11-02,5,133000,GMWB,False,None,False,0.008864719481344279,0.0013083856297141665,0.011897475879651736,0.0,0.02207058099071018,deferred
P04946,70,M,2018-09-13,10,111000,GMWB,True,ReturnOfPremium,True,0.015266520386158968,0.001793829063227424,0.007176454189731471,0.00387830275150427,0.028115106390622133,deferred
P04947,56,F,2014-07-15,0,50000,None,True,AccountValue,True,0.010892164514993042,0.002513576976512146,0.0,0.0,0.013405741491505188,payout
P04948,51,F,2010-05-15,15,50000,GMWB,True,AccountValue,True,0.01375069948387253,0.0012115802414902092,0.006561032570466961,0.0,0.0215233122958297,payout
P04949,58,F,2020-10-14,15,70000,GMWB,True,AccountValue,True,0.01463024821367883,0.002907841792570253,0.009300127174968972,0.0,0.026838217181218055,deferred
P04950,65,F,2010-07-20,10,105000,GMIB,True,AccountValue,True,0.016109528582022,0.0014938505865070334,0.00990837344256153,0.0,0.027511752611090564,payout
P04951,63,F,2016-09-20,5,72000,GMWB,True,SteppedUp,True,0.01220276311413307,0.002385859628175683,0.009261236975874077,0.005920916905178566,0.029770776623361393,payout
P04952,72,M,2018-01-28,5,103000,None,True,AccountValue,True,0.008113864341882202,0.0029539224819692548,0.0,0.0,0.011067786823851455,payout
P04953,68,M,2024-08-28,10,64000,GMWB,True,SteppedUp,True,0.014325287983730721,0.0019846033613540735,0.007501950757261318,0.005767217874475368,0.02957905997682148,deferred
P04954,69,F,2017-04-10,10,140000,None,True,AccountValue,True,0.008050029390624512,0.0010358709649793852,0.0,0.0,0.009085900355603898,deferred
P04955,64,F,2015-07-07,10,50000,None,True,AccountValue,True,0.010598575961037193,0.0010776836698462645,0.0,0.0,0.011676259630883458,deferred
P04956,50,F,2024-04-09,5,83000,GMWB,True,AccountValue,True,0.014044220163940224,0.0025243951732197116,0.011553065209014236,0.0,0.02812168054617417,deferred
P04957,60,M,2017-11-23,5,77000,None,True,AccountValue,True,0.010425950092771516,0.0020245119106064124,0.0,0.0,0.012450462003377929,payout
P04958,70,M,2017-03-05,10,117000,None,True,AccountValue,True,0.010859638641127232,0.002302030429942859,0.0,0.0,0.013161669071070092,deferred
P04959,61,M,2010-06-09,5,107000,None,True,AccountValue,True,0.011636567410722129,0.0020216598883316026,0.0,0.0,0.013658227299053732,payout
P04960,66,M,2014-12-16,10,228000,GMIB,True,ReturnOfPremium,False,0.015331829344572303,0.0014207833198847677,0.010380368743011037,0.0036252169070543306,0.03075819831452244,payout
P04961,59,F,2023-08-01,20,168000,GMWB,True,AccountValue,False,0.012524249052297225,0.0022554747487325446,0.011259370006192449,0.0,0.02603909380722222,deferred
P04962,53,F,2011-06-08,15,54000,GMWB,True,AccountValue,True,0.015122193480415578,0.001775464081157156,0.00938936169959791,0.0,0.026287019261170642,deferred
P04963,61,M,2018-10-22,0,100000,None,True,AccountValue,True,0.009069568516257055,0.0024481983769863514,0.0,0.0,0.011517766893243405,payout
P04964,64,F,2011-07-07,5,67000,GMIB,True,ReturnOfPremium,True,0.013673130113418195,0.0027290591264778857,0.012485215109478772,0.0026799913728592275,0.03156739572223408,payout
P04965,56,F,2023-01-28,5,96000,GMWB,True,AccountValue,True,0.014783282765577624,0.0016008523605024498,0.011346067796972548,0.0,0.027730202923052623,deferred
P04966,60,F,2019-09-06,10,156000,GMWB,False,None,False,0.011641460222026478,0.0021629742578955823,0.011179411936939028,0.0,0.02498384641686109,deferred
P04967,54,F,2024-08-12,5,142000,None,False,None,False,0.0071770746126656,0.0022839346274834108,0.0,0.0,0.009461009240149011,deferred
P04968,70,M,2009-10-14,15,143000,GMWB,True,AccountValue,False,0.01594677126550943,0.0021216592241970612,0.010032342331343995,0.0,0.028100772821050488,payout
P04969,59,F,2013-04-20,15,78000,GMIB,True,SteppedUp,True,0.01624570047537935,0.0019266210767924113,0.008091917548113968,0.004390519111662852,0.03065475821194858,deferred
P04970,73,M,2012-11-25,0,170000,GMWB,False,None,False,0.008686899322791328,0.0025195419373207676,0.007355148038176376,0.0,0.018561589298288474,payout
P04971,74,F,2019-12-03,15,134000,GMIB,True,ReturnOfPremium,True,0.013262526430790518,0.0029834838564582627,0.011504264730230118,0.002129495906885774,0.02987977092436467,deferred
P04972,61,F,2023-11-16,5,77000,None,True,AccountValue,True,0.008450441402362657,0.0029353248085955126,0.0,0.0,0.01138576621095817,deferred
P04973,53,F,2016-02-15,5,60000,GMIB,True,AccountValue,True,0.013813742788890108,0.0018877453004746236,0.011241193784632907,0.0,0.026942681873997638,payout
P04974,45,F,2017-03-19,0,67000,GMWB,True,ReturnOfPremium,True,0.01495392494732002,0.0018023722601806119,0.008310140669407743,0.0036608471421758987,0.028727285019084274,payout
P04975,50,F,2015-01-24,0,91000,GMWB,True,AccountValue,True,0.012037163277158588,0.001836776133366765,0.007234387996724111,0.0,0.021108327407249466,payout
P04976,51,M,2021-11-12,0,50000,None,True,AccountValue,True,0.011372192941096695,0.0027528305076652366,0.0,0.0,0.01412502344876193,payout
P04977,73,M,2013-11-20,15,110000,None,True,AccountValue,True,0.009519606008797359,0.002365057466016151,0.0,0.0,0.01188466347481351,deferred
P04978,62,M,2024-04-08,5,183000,GMWB,True,AccountValue,True,0.013356386778457565,0.001233537109681844,0.008854865607156606,0.0,0.023444789495296013,deferred
P04979,65,M,2018-02-19,15,61000,None,True,AccountValue,True,0.011849001225044167,0.002013643829352649,0.0,0.0,0.013862645054396817,deferred
P04980,45,M,2021-03-11,10,90000,GMWB,True,AccountValue,True,0.013264714165288325,0.0023372197675788375,0.0076274739423785485,0.0,0.02322940787524571,deferred
P04981,52,F,2023-02-08,0,159000,GMIB,False,None,False,0.012332892776835087,0.002183620059681309,0.011948122155530257,0.0,0.026464634992046654,payout
P04982,69,M,2024-08-27,5,74000,None,True,AccountValue,True,0.008996036277732307,0.0017613639714593613,0.0,0.0,0.010757400249191668,deferred
P04983,64,F,2015-09-17,0,63000,None,True,AccountValue,True,0.01049899082929042,0.0013489168350287078,0.0,0.0,0.011847907664319129,payout
P04984,60,F,2014-04-06,10,72000,GMIB,False,None,False,0.010250748375760179,0.0017358927608760516,0.009450748103212829,0.0,0.02143738923984906,payout
P04985,66,F,2007-03-28,10,136000,GMIB,True,ReturnOfPremium,True,0.01312231393192295,0.002179410330789742,0.012985043654840924,0.003512019535623024,0.031798787453176644,payout
P04986,75,F,2012-01-09,0,105000,GMIB,True,ReturnOfPremium,True,0.016400938132194995,0.0026745621175008564,0.010295522159785667,0.0026970035439073787,0.032068025953388896,payout
P04987,60,M,2018-03-15,0,56000,GMIB,True,AccountValue,True,0.016932661523311986,0.0016536360631664332,0.009882475267322893,0.0,0.02846877285380131,payout
P04988,62,F,2021-06-08,15,55000,None,True,AccountValue,True,0.009505133571618573,0.0012035130067486921,0.0,0.0,0.010708646578367264,deferred
P04989,63,M,2013-12-20,0,127000,GMWB,True,ReturnOfPremium,True,0.013934813691563401,0.0027404141097094044,0.009699961672651329,0.0035281106295629327,0.02990330010348707,payout
P04990,80,F,2014-10-27,0,181000,None,True,AccountValue,True,0.010041756729255776,0.002880988054412514,0.0,0.0,0.01292274478366829,payout
P04991,45,F,2012-08-22,5,152000,GMWB,True,AccountValue,True,0.013625700005864595,0.001374831732794809,0.009816769997298346,0.0,0.02481730173595775,payout
P04992,67,M,2012-06-09,10,273000,GMWB,True,AccountValue,True,0.015634131141804695,0.002381528457661547,0.010762083409180443,0.0,0.02877774300864669,payout
P04993,61,M,2024-07-12,15,60000,GMWB,False,None,False,0.009346961991325228,0.0023729225699050047,0.006486046851044334,0.0,0.018205931412274567,deferred
P04994,66,F,2011-10-11,15,179000,None,True,AccountValue,True,0.00861053276204631,0.0012739612825315848,0.0,0.0,0.009884494044577896,deferred
P04995,56,F,2011-09-05,0,105000,None,False,None,False,0.0061087862327415384,0.0027068714928288598,0.0,0.0,0.008815657725570398,payout
P04996,61,F,2019-01-13,10,208000,None,True,AccountValue,True,0.008403386962753109,0.002689458311516678,0.0,0.0,0.011092845274269786,deferred
P04997,67,M,2024-11-09,15,119000,None,False,None,False,0.006855151058067145,0.0011307903329301676,0.0,0.0,0.007985941390997313,deferred
P04998,80,M,2019-12-13,15,101000,GMWB,True,ReturnOfPremium,True,0.014558848162449805,0.0019075277472854403,0.010463379949000887,0.0022696362352361806,0.02919939209397231,deferred
P04999,68,M,2021-09-22,5,76000,None,True,AccountValue,True,0.00861011294342971,0.0018459991262658418,0.0,0.0,0.010456112069695553,deferred
P05000,55,F,2012-03-10,0,147000,None,True,AccountValue,True,0.008755146003560166,0.0017706807519269343,0.0,0.0,0.0105258267554871,payout
P05001,58,F,2019-08-18,15,196000,None,True,AccountValue,True,0.00835516121347082,0.0019822814899350806,0.0,0.0,0.010337442703405902,deferred
P05002,58,M,2017-09-16,5,175000,None,True,AccountValue,True,0.008875501900312659,0.0029031493192413146,0.0,0.0,0.011778651219553973,payout
P05003,47,M,2021-08-15,5,60000,GMIB,False,None,False,0.011991187287149698,0.0019951268904922458,0.012375026168000517,0.0,0.026361340345642463,deferred
P05004,59,F,2013-11-07,5,76000,GMIB,True,AccountValue,True,0.013783315071036743,0.002655972347789877,0.008745051403410085,0.0,0.025184338822236703,payout
P05005,67,M,2012-10-22,10,84000,GMWB,True,AccountValue,True,0.014430730292154144,0.0014273245834945192,0.007430875325638797,0.0,0.023288930201287462,payout
P05006,51,F,2014-01-05,5,50000,GMWB,True,AccountValue,False,0.012353181169551307,0.0023851313153302107,0.008274956616677206,0.0,0.023013269101558723,payout
P05007,70,F,2012-07-18,0,72000,GMIB,True,ReturnOfPremium,True,0.013636831098143083,0.0012466975346697052,0.009174718837789137,0.0033325308397357464,0.02739077831033767,payout
P05008,65,M,2010-01-12,10,107000,GMWB,True,AccountValue,True,0.01580893479047533,0.0015657462540111674,0.007998851072434782,0.0,0.02537353211692128,payout
P05009,56,M,2017-02-21,5,169000,GMIB,True,ReturnOfPremium,False,0.016696073927263914,0.00118925783051333,0.012481374237898323,0.0038792614397309454,0.03424596743540651,payout
P05010,60,F,2016-02-14,5,60000,None,True,AccountValue,True,0.01088564728226005,0.0020615177148976603,0.0,0.0,0.012947164997157711,payout
P05011,74,M,2006-03-25,10,228000,GMWB,False,None,False,0.011732883207930296,0.0027989251636446294,0.006348460471335457,0.0,0.02088026884291038,payout
P05012,67,F,2011-03-05,0,138000,GMWB,True,AccountValue,True,0.013166824622927644,0.0016523165939003753,0.006380716346888497,0.0,0.021199857563716517,payout
P05013,62,M,2021-05-13,0,169000,None,True,AccountValue,True,0.01079687505085834,0.001421710006283694,0.0,0.0,0.012218585057142033,payout
P05014,60,M,2017-06-27,0,158000,GMIB,False,None,False,0.010167061036446875,0.002428913378862276,0.008904828638666897,0.0,0.021500803053976048,payout
P05015,62,F,2017-09-18,5,116000,None,True,AccountValue,True,0.01079286436772507,0.002361363388978022,0.0,0.0,0.013154227756703092,payout
P05016,57,F,2020-03-22,5,98000,None,True,AccountValue,True,0.010700863410648631,0.0022436140837525133,0.0,0.0,0.012944477494401144,payout
P05017,45,M,2017-10-14,5,67000,GMWB,False,None,False,0.011457390624522569,0.0016153277050064232,0.007413014322002643,0.0,0.020485732651531634,payout
P05018,78,M,2023-01-21,10,116000,GMWB,True,ReturnOfPremium,True,0.015869735041277415,0.002664125894342587,0.01013725824243843,0.0020124498699307125,0.030683569047989145,deferred
P05019,63,F,2012-01-22,0,145000,GMIB,True,AccountValue,True,0.015753690567040585,0.0015658683327872322,0.008885319069032822,0.0,0.02620487796886064,payout
P05020,65,F,2021-05-15,0,161000,None,True,AccountValue,True,0.011728456629427094,0.0010762158310243914,0.0,0.0,0.012804672460451486,payout
P05021,61,M,2019-06-14,0,148000,GMWB,True,AccountValue,False,0.014484400522497798,0.0015913513469261091,0.007830727170706,0.0,0.023906479040129908,payout
P05022,56,F,2018-04-03,10,82000,GMWB,True,AccountValue,True,0.013138729969206559,0.001770516547641318,0.006507380991557045,0.0,0.021416627508404923,deferred
P05023,60,M,2006-06-26,10,323000,None,True,AccountValue,False,0.008465465738405335,0.0011171997270158997,0.0,0.0,0.009582665465421235,payout
P05024,49,M,2017-12-17,0,82000,GMIB,True,SteppedUp,True,0.016205675270393533,0.002727148420388615,0.007137454454922208,0.004213248988803623,0.03028352713450798,payout
P05025,80,F,2022-06-15,15,105000,GMIB,False,None,False,0.009825428918382435,0.00145961306713,0.009035081532446788,0.0,0.020320123517959223,deferred
P05026,52,F,2023-06-15,0,132000,None,True,AccountValue,True,0.00912429930377125,0.002108224358865985,0.0,0.0,0.011232523662637234,payout
P05027,53,M,2023-04-03,0,140000,GMWB,True,ReturnOfPremium,True,0.014541125450568456,0.002392053584170412,0.008452380521405083,0.002817581751512711,0.028203141307656665,payout
P05028,58,M,2020-06-01,5,149000,GMWB,True,ReturnOfPremium,True,0.012565191209336307,0.0017338820668942219,0.01142093990064046,0.002922192282987547,0.028642205459858537,payout
P05029,72,M,2017-02-22,5,50000,GMWB,False,None,False,0.008640918604562536,0.002178385563810091,0.007621322895111239,0.0,0.018440627063483865,payout
P05030,62,F,2024-09-18,20,66000,GMIB,True,AccountValue,True,0.01659375113650394,0.0026450085248354046,0.01131666916269605,0.0,0.030555428824035398,deferred
P05031,52,M,2011-05-17,15,78000,GMWB,False,None,False,0.011517595310270882,0.002205290920848552,0.0063215405182555345,0.0,0.02004442674937497,deferred
P05032,72,M,2024-01-08,0,50000,None,True,AccountValue,True,0.009686408491933751,0.001928734218518394,0.0,0.0,0.011615142710452145,payout
P05033,67,M,2020-10-23,5,111000,None,True,AccountValue,True,0.008280508313477378,0.0016057921613606765,0.0,0.0,0.009886300474838055,deferred
P05034,66,M,2024-01-10,10,68000,GMIB,True,ReturnOfPremium,True,0.014630314959367549,0.0023544572852504998,0.008829698757704651,0.0025784343989010148,0.028392905401223717,deferred
P05035,67,F,2015-12-11,10,124000,None,True,AccountValue,True,0.009497372690222798,0.002166620433647457,0.0,0.0,0.011663993123870255,deferred
P05036,80,M,2008-10-18,10,83000,None,True,AccountValue,True,0.008240849628598772,0.0026056072119184284,0.0,0.0,0.0108464568405172,payout
P05037,79,F,2009-03-04,5,92000,None,True,AccountValue,True,0.009546184698217993,0.0024171949875495804,0.0,0.0,0.011963379685767574,payout
P05038,56,M,2018-06-02,5,92000,GMIB,True,ReturnOfPremium,True,0.015279239701882831,0.0017470675172110478,0.008744607014085033,0.002539269982089356,0.028310184215268267,payout
P05039,74,F,2021-01-14,10,64000,None,False,None,False,0.0060385536002120505,0.0027790025947958016,0.0,0.0,0.008817556195007853,deferred
P05040,65,M,2017-02-15,5,96000,None,True,AccountValue,True,0.009470312442267924,0.002025987134252077,0.0,0.0,0.01149629957652,payout
P05041,65,M,2017-05-12,0,89000,None,True,AccountValue,True,0.011704152885035872,0.0023172778546854205,0.0,0.0,0.014021430739721293,payout
P05042,48,M,2008-01-27,15,50000,None,True,AccountValue,False,0.010741072604343064,0.0016808139442041573,0.0,0.0,0.012421886548547222,payout
P05043,60,F,2015-01-02,15,184000,GMWB,True,SteppedUp,True,0.014477310725253765,0.001281509220850162,0.011885094492119832,0.004617129596454631,0.032261044034678395,deferred
P05044,55,F,2020-05-27,10,50000,GMWB,False,None,False,0.01137829606372905,0.002935783381504269,0.008382088276563879,0.0,0.022696167721797198,deferred
P05045,68,M,2019-01-19,10,58000,GMWB,True,SteppedUp,True,0.013106596707244018,0.0010228768356850477,0.0082600120250891,0.005997437320897138,0.028386922888915304,deferred
P05046,70,M,2011-05-28,10,79000,GMIB,False,None,False,0.012276207926427791,0.0020994243837027617,0.008246057969303697,0.0,0.02262169027943425,payout
P05047,45,M,2020-10-08,5,97000,GMIB,False,None,False,0.012915754137216403,0.0015557655415329222,0.01100578080170519,0.0,0.025477300480454514,deferred
P05048,61,F,2011-11-15,10,154000,None,True,AccountValue,True,0.009123585337411472,0.0025658803868594078,0.0,0.0,0.011689465724270879,payout
P05049,70,F,2023-12-04,5,100000,None,False,None,False,0.007181385177247605,0.0016193422472113924,0.0,0.0,0.008800727424458997,deferred
P05050,60,F,2021-06-12,0,150000,GMWB,True,ReturnOfPremium,True,0.014652828217035412,0.0011794270296050212,0.00977661167678004,0.00303498543028994,0.028643852353710413,payout
P05051,67,F,2024-05-28,5,195000,GMWB,True,ReturnOfPremium,True,0.013857908662609716,0.0017517463155847163,0.01183970714199678,0.003916509533884917,0.03136587165407613,deferred
P05052,64,M,2017-06-09,0,66000,GMWB,True,AccountValue,True,0.013347787135669515,0.0013488174347495998,0.008781642084506734,0.0,0.02347824665492585,payout
P05053,64,F,2019-02-04,0,95000,None,True,AccountValue,True,0.011381004838736802,0.002994613822536699,0.0,0.0,0.014375618661273501,payout
P05054,59,M,2021-10-23,5,74000,None,True,AccountValue,True,0.009024057863279504,0.0016777451943484163,0.0,0.0,0.010701803057627919,deferred
P05055,52,F,2022-11-11,0,79000,None,True,AccountValue,False,0.008583858374539474,0.002223397611333476,0.0,0.0,0.01080725598587295,payout
P05056,53,M,2017-07-01,5,67000,GMIB,True,AccountValue,True,0.01632861466457252,0.0019911209590265876,0.00852219348014388,0.0,0.026841929103742987,payout
P05057,67,M,2020-08-05,15,77000,None,True,AccountValue,True,0.008656452724054355,0.0022803169638044396,0.0,0.0,0.010936769687858795,deferred
P05058,62,M,2018-02-19,0,138000,GMWB,True,ReturnOfPremium,True,0.01334146282003162,0.0017234090261515071,0.0077204490089151446,0.003737684164866556,0.026523005019964827,payout
P05059,60,M,2010-04-06,15,50000,GMWB,True,ReturnOfPremium,False,0.013541185441831301,0.0029166988964801723,0.009609414972665225,0.0030518709186920954,0.029119170229668794,payout
P05060,58,F,2023-07-22,15,83000,GMIB,True,AccountValue,True,0.01588760261047423,0.0013187653616755434,0.008972971385929989,0.0,0.026179339358079763,deferred
